Serviço;Operadora;UF;UF_nome;Ano;Indicador;Calculo;Alternativas;Nota;Posição;Ranking
Telefonia Fixa;Algar;SP;São Paulo;2017;Funcionamento;Média Indicadores;;8.69;1º;1
Telefonia Fixa;Claro;SP;São Paulo;2017;Funcionamento;Média Indicadores;;8.07;17º;2
Telefonia Fixa;Tim;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.54;4º;3
Telefonia Fixa;Vivo;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.76;17º;3
Telefonia Fixa;Total;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.89;11º;
Telefonia Fixa;Algar;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;7.61;2º;1
Telefonia Fixa;Claro;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;6.95;18º;2
Telefonia Fixa;Tim;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;7.26;4º;2
Telefonia Fixa;Vivo;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;6.37;18º;3
Telefonia Fixa;Total;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;6.62;11º;
Telefonia Fixa;Total;SP;São Paulo;2017;Reparo e Instalação;Média Indicadores;;7.36;4º;
Telefonia Fixa;Algar;SP;São Paulo;2017;Reparo e Instalação;Média Indicadores;;7.86;3º;
Telefonia Fixa;Claro;SP;São Paulo;2017;Reparo e Instalação;Média Indicadores;;7.7;6º;
Telefonia Fixa;Tim;SP;São Paulo;2017;Reparo e Instalação;Média Indicadores;;6.65;4º;
Telefonia Fixa;Vivo;SP;São Paulo;2017;Reparo e Instalação;Média Indicadores;;7.26;11º;
Telefonia Fixa;Algar;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.73;2º;1
Telefonia Fixa;Claro;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.35;15º;2
Telefonia Fixa;Tim;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.41;4º;2
Telefonia Fixa;Vivo;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;6.88;17º;3
Telefonia Fixa;Total;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.08;4º;
Telefonia Móvel Pós-paga;Total;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;5.92;20º;
Telefonia Móvel Pós-paga;Algar;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;7.98;1º;
Telefonia Móvel Pós-paga;Claro;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;6.01;23º;
Telefonia Móvel Pós-paga;Nextel;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;6.26;1º;
Telefonia Móvel Pós-paga;Oi;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;6.06;2º;
Telefonia Móvel Pós-paga;Porto Seguro;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;8.75;1º;
Telefonia Móvel Pós-paga;Tim;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;5.8;25º;
Telefonia Móvel Pós-paga;Vivo;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;5.7;22º;
Telefonia Móvel Pós-paga;Total;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.83;21º;
Telefonia Móvel Pós-paga;Algar;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;8.42;1º;
Telefonia Móvel Pós-paga;Claro;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.79;24º;
Telefonia Móvel Pós-paga;Nextel;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;7.28;1º;
Telefonia Móvel Pós-paga;Oi;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.83;2º;
Telefonia Móvel Pós-paga;Porto Seguro;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;8.89;1º;
Telefonia Móvel Pós-paga;Tim;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.62;25º;
Telefonia Móvel Pós-paga;Vivo;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.91;20º;
Telefonia Móvel Pós-paga;Total;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;6.2;9º;
Telefonia Móvel Pós-paga;Algar;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;7.27;1º;
Telefonia Móvel Pós-paga;Claro;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;6;22º;
Telefonia Móvel Pós-paga;Nextel;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;6.29;1º;
Telefonia Móvel Pós-paga;Oi;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;6.28;1º;
Telefonia Móvel Pós-paga;Porto Seguro;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;8.12;1º;
Telefonia Móvel Pós-paga;Tim;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;6.28;18º;
Telefonia Móvel Pós-paga;Vivo;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;6.26;17º;
Telefonia Móvel Pós-paga;Porto Seguro;SP;São Paulo;2017;Cobrança;Média Indicadores;;9.19;1º;1
Telefonia Móvel Pós-paga;Algar;SP;São Paulo;2017;Cobrança;Média Indicadores;;8.13;1º;2
Telefonia Móvel Pós-paga;Tim;SP;São Paulo;2017;Cobrança;Média Indicadores;;7.74;11º;3
Telefonia Móvel Pós-paga;Claro;SP;São Paulo;2017;Cobrança;Média Indicadores;;7.19;22º;4
Telefonia Móvel Pós-paga;Nextel;SP;São Paulo;2017;Cobrança;Média Indicadores;;7.39;1º;4
Telefonia Móvel Pós-paga;Oi;SP;São Paulo;2017;Cobrança;Média Indicadores;;7.08;2º;4
Telefonia Móvel Pós-paga;Vivo;SP;São Paulo;2017;Cobrança;Média Indicadores;;7.12;20º;4
Telefonia Móvel Pós-paga;Total;SP;São Paulo;2017;Cobrança;Média Indicadores;;7.36;8º;
Telefonia Móvel Pós-paga;Porto Seguro;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.94;2º;1
Telefonia Móvel Pós-paga;Algar;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.68;1º;2
Telefonia Móvel Pós-paga;Nextel;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.48;1º;2
Telefonia Móvel Pós-paga;Vivo;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.38;14º;2
Telefonia Móvel Pós-paga;Claro;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.06;17º;3
Telefonia Móvel Pós-paga;Oi;SP;São Paulo;2017;Funcionamento;Média Indicadores;;6.81;8º;3
Telefonia Móvel Pós-paga;Tim;SP;São Paulo;2017;Funcionamento;Média Indicadores;;6.96;15º;3
Telefonia Móvel Pós-paga;Total;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.12;3º;
Telefonia Móvel Pós-paga;Porto Seguro;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;9.04;1º;1
Telefonia Móvel Pós-paga;Algar;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;8.06;1º;2
Telefonia Móvel Pós-paga;Nextel;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;7.37;1º;3
Telefonia Móvel Pós-paga;Tim;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;7.41;13º;3
Telefonia Móvel Pós-paga;Vivo;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;7.12;13º;4
Telefonia Móvel Pós-paga;Claro;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;6.76;22º;5
Telefonia Móvel Pós-paga;Oi;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;6.73;3º;5
Telefonia Móvel Pós-paga;Total;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;7.1;4º;
Telefonia Móvel Pós-paga;Porto Seguro;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;8.31;2º;1
Telefonia Móvel Pós-paga;Algar;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.69;1º;2
Telefonia Móvel Pós-paga;Vivo;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.35;13º;3
Telefonia Móvel Pós-paga;Nextel;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.15;1º;4
Telefonia Móvel Pós-paga;Tim;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.1;21º;4
Telefonia Móvel Pós-paga;Claro;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;6.96;21º;5
Telefonia Móvel Pós-paga;Oi;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;6.69;3º;5
Telefonia Móvel Pós-paga;Total;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.09;8º;
Telefonia Móvel Pré-paga;Total;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;5.88;19º;
Telefonia Móvel Pré-paga;Algar;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;7.65;2º;
Telefonia Móvel Pré-paga;Claro;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;6.13;21º;
Telefonia Móvel Pré-paga;Oi;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;6.11;10º;
Telefonia Móvel Pré-paga;Tim;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;6.23;20º;
Telefonia Móvel Pré-paga;Vivo;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;4.89;27º;
Telefonia Móvel Pré-paga;Total;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.79;22º;
Telefonia Móvel Pré-paga;Algar;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;8.06;2º;
Telefonia Móvel Pré-paga;Claro;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.92;21º;
Telefonia Móvel Pré-paga;Oi;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.67;18º;
Telefonia Móvel Pré-paga;Tim;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.94;21º;
Telefonia Móvel Pré-paga;Vivo;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.43;24º;
Telefonia Móvel Pré-paga;Total;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;5.02;24º;
Telefonia Móvel Pré-paga;Algar;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;5.63;3º;
Telefonia Móvel Pré-paga;Claro;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;5.14;21º;
Telefonia Móvel Pré-paga;Oi;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;4.49;22º;
Telefonia Móvel Pré-paga;Tim;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;5.28;24º;
Telefonia Móvel Pré-paga;Vivo;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;4.66;27º;
Telefonia Móvel Pré-paga;Algar;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.5;1º;1
Telefonia Móvel Pré-paga;Claro;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.11;19º;2
Telefonia Móvel Pré-paga;Oi;SP;São Paulo;2017;Funcionamento;Média Indicadores;;6.95;16º;2
Telefonia Móvel Pré-paga;Tim;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.1;13º;2
Telefonia Móvel Pré-paga;Vivo;SP;São Paulo;2017;Funcionamento;Média Indicadores;;6.94;22º;2
Telefonia Móvel Pré-paga;Total;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.05;14º;
Telefonia Móvel Pré-paga;Algar;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;7.73;2º;1
Telefonia Móvel Pré-paga;Claro;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;6.88;18º;2
Telefonia Móvel Pré-paga;Tim;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;7.04;12º;2
Telefonia Móvel Pré-paga;Oi;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;6.75;12º;3
Telefonia Móvel Pré-paga;Vivo;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;6.37;25º;3
Telefonia Móvel Pré-paga;Total;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;6.82;15º;
Telefonia Móvel Pré-paga;Algar;SP;São Paulo;2017;Recarga;Média Indicadores;;8.07;1º;1
Telefonia Móvel Pré-paga;Claro;SP;São Paulo;2017;Recarga;Média Indicadores;;6.79;22º;2
Telefonia Móvel Pré-paga;Oi;SP;São Paulo;2017;Recarga;Média Indicadores;;6.95;12º;2
Telefonia Móvel Pré-paga;Tim;SP;São Paulo;2017;Recarga;Média Indicadores;;6.91;15º;2
Telefonia Móvel Pré-paga;Vivo;SP;São Paulo;2017;Recarga;Média Indicadores;;6.12;27º;3
Telefonia Móvel Pré-paga;Total;SP;São Paulo;2017;Recarga;Média Indicadores;;6.72;20º;
Telefonia Móvel Pré-paga;Algar;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.65;2º;1
Telefonia Móvel Pré-paga;Oi;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.04;10º;2
Telefonia Móvel Pré-paga;Claro;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;6.87;21º;3
Telefonia Móvel Pré-paga;Tim;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;6.94;13º;3
Telefonia Móvel Pré-paga;Vivo;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;6.58;23º;3
Telefonia Móvel Pré-paga;Total;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;6.86;19º;
TV por Assinatura;Total;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;6.03;27º;
TV por Assinatura;Claro;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;6.4;22º;
TV por Assinatura;NET;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;5.38;22º;
TV por Assinatura;Nossa TV;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;9.06;4º;
TV por Assinatura;Sky;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;6.96;6º;
TV por Assinatura;Vivo;SP;São Paulo;2017;Atendimento Telefônico;Média Indicadores;;6.59;9º;
TV por Assinatura;Total;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.51;27º;
TV por Assinatura;Claro;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;6.98;22º;
TV por Assinatura;NET;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;5.93;22º;
TV por Assinatura;Nossa TV;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;9.29;4º;
TV por Assinatura;Sky;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;7.19;24º;
TV por Assinatura;Vivo;SP;São Paulo;2017;Canais de Atendimento;Média Indicadores;;7.18;10º;
TV por Assinatura;Total;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;6.38;24º;
TV por Assinatura;Claro;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;6.36;21º;
TV por Assinatura;NET;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;6.07;21º;
TV por Assinatura;Nossa TV;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;8.81;2º;
TV por Assinatura;Sky;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;6.8;6º;
TV por Assinatura;Vivo;SP;São Paulo;2017;Capacidade de Resolução;Média Indicadores;;6.84;4º;
TV por Assinatura;Nossa TV;SP;São Paulo;2017;Cobrança;Média Indicadores;;9.38;4º;1
TV por Assinatura;Claro;SP;São Paulo;2017;Cobrança;Média Indicadores;;7.59;18º;2
TV por Assinatura;Sky;SP;São Paulo;2017;Cobrança;Média Indicadores;;7.43;4º;2
TV por Assinatura;Vivo;SP;São Paulo;2017;Cobrança;Média Indicadores;;7.67;1º;2
TV por Assinatura;NET;SP;São Paulo;2017;Cobrança;Média Indicadores;;6.85;21º;3
TV por Assinatura;Total;SP;São Paulo;2017;Cobrança;Média Indicadores;;7.19;20º;
TV por Assinatura;Nossa TV;SP;São Paulo;2017;Funcionamento;Média Indicadores;;8.72;4º;1
TV por Assinatura;Sky;SP;São Paulo;2017;Funcionamento;Média Indicadores;;8.28;18º;2
TV por Assinatura;Claro;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.93;20º;3
TV por Assinatura;NET;SP;São Paulo;2017;Funcionamento;Média Indicadores;;8.09;17º;3
TV por Assinatura;Vivo;SP;São Paulo;2017;Funcionamento;Média Indicadores;;7.89;9º;3
TV por Assinatura;Total;SP;São Paulo;2017;Funcionamento;Média Indicadores;;8.1;23º;
TV por Assinatura;Nossa TV;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;9.15;3º;1
TV por Assinatura;Claro;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;7.09;20º;2
TV por Assinatura;Sky;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;7.27;10º;2
TV por Assinatura;Vivo;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;7.27;2º;2
TV por Assinatura;NET;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;6.4;22º;3
TV por Assinatura;Total;SP;São Paulo;2017;Oferta e Contratação;Média Indicadores;;6.82;25º;
TV por Assinatura;Total;SP;São Paulo;2017;Reparo e Instalação;Média Indicadores;;7.45;17º;
TV por Assinatura;Claro;SP;São Paulo;2017;Reparo e Instalação;Média Indicadores;;7.78;21º;
TV por Assinatura;NET;SP;São Paulo;2017;Reparo e Instalação;Média Indicadores;;7.23;17º;
TV por Assinatura;Nossa TV;SP;São Paulo;2017;Reparo e Instalação;Média Indicadores;;8.78;3º;
TV por Assinatura;Sky;SP;São Paulo;2017;Reparo e Instalação;Média Indicadores;;7.5;5º;
TV por Assinatura;Vivo;SP;São Paulo;2017;Reparo e Instalação;Média Indicadores;;7.92;4º;
TV por Assinatura;Nossa TV;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;8.98;3º;1
TV por Assinatura;Vivo;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;7.29;1º;2
TV por Assinatura;Claro;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;6.86;22º;3
TV por Assinatura;Sky;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;6.96;21º;3
TV por Assinatura;NET;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;6.32;22º;4
TV por Assinatura;Total;SP;São Paulo;2017;Satisfação Geral;Média Indicadores;;6.67;27º;
Banda Larga Fixa;Total;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;5.96;20º;
Banda Larga Fixa;NET;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6.71;6º;
Banda Larga Fixa;Oi;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;5.84;10º;
Banda Larga Fixa;Total;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;6.6;20º;
Banda Larga Fixa;NET;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.37;6º;
Banda Larga Fixa;Oi;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;6.46;15º;
Banda Larga Fixa;Total;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;5.71;21º;
Banda Larga Fixa;NET;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;6.43;7º;
Banda Larga Fixa;Oi;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;5.58;8º;
Banda Larga Fixa;NET;TO;Tocantins;2017;Cobrança;Média Indicadores;;7.61;7º;1
Banda Larga Fixa;Oi;TO;Tocantins;2017;Cobrança;Média Indicadores;;6.08;19º;2
Banda Larga Fixa;Total;TO;Tocantins;2017;Cobrança;Média Indicadores;;6.33;24º;
Banda Larga Fixa;NET;TO;Tocantins;2017;Funcionamento;Média Indicadores;;7.2;4º;1
Banda Larga Fixa;Oi;TO;Tocantins;2017;Funcionamento;Média Indicadores;;5.47;21º;2
Banda Larga Fixa;Total;TO;Tocantins;2017;Funcionamento;Média Indicadores;;5.76;23º;
Banda Larga Fixa;NET;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;7.05;5º;1
Banda Larga Fixa;Oi;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;5.74;16º;2
Banda Larga Fixa;Total;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;5.95;23º;
Banda Larga Fixa;Total;TO;Tocantins;2017;Reparo e Instalação;Média Indicadores;;6.93;8º;
Banda Larga Fixa;NET;TO;Tocantins;2017;Reparo e Instalação;Média Indicadores;;7.5;2º;
Banda Larga Fixa;Oi;TO;Tocantins;2017;Reparo e Instalação;Média Indicadores;;6.84;4º;
Banda Larga Fixa;NET;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;7.05;5º;1
Banda Larga Fixa;Oi;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;5.71;14º;2
Banda Larga Fixa;Total;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;5.93;24º;
Telefonia Fixa;Total;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6;19º;
Telefonia Fixa;Oi;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6;14º;
Telefonia Fixa;Total;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;6.92;16º;
Telefonia Fixa;Oi;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;6.92;8º;
Telefonia Fixa;Total;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;5.57;23º;
Telefonia Fixa;Oi;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;5.57;19º;
Telefonia Fixa;Oi;TO;Tocantins;2017;Cobrança;Média Indicadores;;6.35;17º;1
Telefonia Fixa;Total;TO;Tocantins;2017;Cobrança;Média Indicadores;;6.35;25º;
Telefonia Fixa;Oi;TO;Tocantins;2017;Funcionamento;Média Indicadores;;7.88;8º;1
Telefonia Fixa;Total;TO;Tocantins;2017;Funcionamento;Média Indicadores;;7.88;12º;
Telefonia Fixa;Oi;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;6.07;18º;1
Telefonia Fixa;Total;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;6.07;25º;
Telefonia Fixa;Total;TO;Tocantins;2017;Reparo e Instalação;Média Indicadores;;7.13;15º;
Telefonia Fixa;Oi;TO;Tocantins;2017;Reparo e Instalação;Média Indicadores;;7.13;10º;
Telefonia Fixa;Oi;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;6.49;18º;1
Telefonia Fixa;Total;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;6.49;25º;
Telefonia Móvel Pós-paga;Total;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6.28;6º;
Telefonia Móvel Pós-paga;Claro;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6.82;7º;
Telefonia Móvel Pós-paga;Oi;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;5.22;21º;
Telefonia Móvel Pós-paga;Tim;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6.83;3º;
Telefonia Móvel Pós-paga;Vivo;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6.15;12º;
Telefonia Móvel Pós-paga;Total;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.22;5º;
Telefonia Móvel Pós-paga;Claro;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.53;10º;
Telefonia Móvel Pós-paga;Oi;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;6.34;18º;
Telefonia Móvel Pós-paga;Tim;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.52;4º;
Telefonia Móvel Pós-paga;Vivo;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.51;10º;
Telefonia Móvel Pós-paga;Total;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;6.22;8º;
Telefonia Móvel Pós-paga;Claro;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;6.61;11º;
Telefonia Móvel Pós-paga;Oi;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;5.35;21º;
Telefonia Móvel Pós-paga;Tim;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;6.55;7º;
Telefonia Móvel Pós-paga;Vivo;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;6.32;15º;
Telefonia Móvel Pós-paga;Claro;TO;Tocantins;2017;Cobrança;Média Indicadores;;7.49;17º;1
Telefonia Móvel Pós-paga;Tim;TO;Tocantins;2017;Cobrança;Média Indicadores;;7.57;24º;1
Telefonia Móvel Pós-paga;Vivo;TO;Tocantins;2017;Cobrança;Média Indicadores;;7.26;18º;1
Telefonia Móvel Pós-paga;Oi;TO;Tocantins;2017;Cobrança;Média Indicadores;;6.33;18º;2
Telefonia Móvel Pós-paga;Total;TO;Tocantins;2017;Cobrança;Média Indicadores;;7.16;19º;
Telefonia Móvel Pós-paga;Claro;TO;Tocantins;2017;Funcionamento;Média Indicadores;;7.42;10º;1
Telefonia Móvel Pós-paga;Tim;TO;Tocantins;2017;Funcionamento;Média Indicadores;;7.21;7º;1
Telefonia Móvel Pós-paga;Vivo;TO;Tocantins;2017;Funcionamento;Média Indicadores;;7.49;12º;1
Telefonia Móvel Pós-paga;Oi;TO;Tocantins;2017;Funcionamento;Média Indicadores;;6.21;22º;2
Telefonia Móvel Pós-paga;Total;TO;Tocantins;2017;Funcionamento;Média Indicadores;;7.1;5º;
Telefonia Móvel Pós-paga;Tim;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;7.57;7º;1
Telefonia Móvel Pós-paga;Claro;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;7.18;11º;2
Telefonia Móvel Pós-paga;Vivo;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;7.18;11º;2
Telefonia Móvel Pós-paga;Oi;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;5.82;22º;3
Telefonia Móvel Pós-paga;Total;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;6.87;18º;
Telefonia Móvel Pós-paga;Claro;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;7.29;10º;1
Telefonia Móvel Pós-paga;Tim;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;7.47;6º;1
Telefonia Móvel Pós-paga;Vivo;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;7.36;12º;1
Telefonia Móvel Pós-paga;Oi;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;5.99;23º;2
Telefonia Móvel Pós-paga;Total;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;6.99;16º;
Telefonia Móvel Pré-paga;Total;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6.54;2º;
Telefonia Móvel Pré-paga;Claro;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;7.03;8º;
Telefonia Móvel Pré-paga;Oi;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6.02;13º;
Telefonia Móvel Pré-paga;Tim;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6.48;12º;
Telefonia Móvel Pré-paga;Vivo;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6.04;9º;
Telefonia Móvel Pré-paga;Total;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.34;3º;
Telefonia Móvel Pré-paga;Claro;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.57;13º;
Telefonia Móvel Pré-paga;Oi;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.03;11º;
